R package version: 0.0-30
Summary type: mean
Test type: t-test
x-axis treatment: 20
x-axis medium: SDM_rhk_CTGN
x-axis screen ID: QFA0141
x-axis screen name: Addinall et al. (2011) 20C ura3
x-axis libraries: SDLV2_384_SDLV3_384
x-axis client: DAL
x-axis user: SGA
x-axis date: 2010/01/18
x-axis PI: DAL
x-axis condition: SDM_rhk_CTGN
x-axis inoculation type: DIL
x-axis fitness definition: MDRMDP
y-axis treatment: 37
y-axis medium: SDM_rhk_CTGN
y-axis screen ID: QFA0141
y-axis screen name: Addinall et al. (2011) 37C ura3
y-axis libraries: SDLV2_384_SDLV3_384
y-axis client: DAL
y-axis user: SGA
y-axis date: 2010/01/18
y-axis PI: DAL
y-axis condition: SDM_rhk_CTGN
y-axis inoculation type: DIL
y-axis fitness definition: MDRMDP
#########################################################
ORF	Gene	P	Q	GIS	QueryFitnessSummary	ControlFitnessSummary	QuerySE	ControlSE	QueryCount	ControlCount	TestType	Type
YDL109C	YDL109C	7.92219e-27	1.13393e-23	-95.2645	29.0849	80.5795	5.00012	0.787775	56	56	t-test	E
YHL031C	GOS1	5.84586e-09	2.4371e-07	-94.7543	16.1287	71.8532	4.76675	1.47876	8	8	t-test	E
YDR110W	FOB1	0.00209461	0.0189244	-94.6387	37.6659	85.7346	20.0694	1.52387	8	8	t-test	E
YDR363W-A	SEM1	7.852e-07	2.30935e-05	-93.5654	20.2129	73.7294	7.22074	1.72638	8	8	t-test	E
YKR089C	TGL4	0.000648526	0.00833764	-92.971	33.0088	81.636	16.1275	1.24685	8	8	t-test	E
YFL023W	BUD27	3.34068e-09	1.54246e-07	-92.9303	0	60.2197	0	1.67468	8	8	t-test	E
YHR167W	THP2	1.94817e-05	0.000459639	-92.8228	18.2558	71.9799	9.87191	1.52732	8	8	t-test	E
YBR221C	PDB1	8.82669e-06	0.000224271	-92.8212	22.4582	74.7021	9.95494	2.8025	8	8	t-test	E
YER178W	PDA1	9.09536e-09	3.51851e-07	-92.4606	11.1335	67.13	4.84381	1.48916	8	8	t-test	E
YLR242C	ARV1	3.37822e-07	1.0436e-05	-92.4088	19.2493	72.3555	6.74266	1.82134	8	8	t-test	E
YLR044C	PDC1	6.91466e-05	0.00148458	-92.4045	25.724	76.5484	11.4793	1.34221	8	8	t-test	E
YER155C	BEM2	2.4805e-07	7.8318e-06	-90.9041	18.0958	70.6329	5.85542	1.23055	8	8	t-test	E
YBR283C	SSH1	3.36955e-05	0.000757531	-90.7336	24.8017	74.8679	10.915	2.35261	8	8	t-test	E
YPR155C	NCA2	0.000152981	0.00283147	-90.4683	21.8731	72.7982	12.9324	7.73291	8	8	t-test	E
YKL069W	YKL069W	3.97771e-12	6.1001e-10	-90.246	3.01507	60.434	3.01507	1.46527	8	8	t-test	E
YOR216C	RUD3	4.05342e-10	2.67775e-08	-90.1793	6.56916	62.6939	4.30345	1.99926	8	8	t-test	E
YPL161C	BEM4	1.13912e-10	9.40651e-09	-89.9805	3.09749	60.3154	3.09749	2.5616	8	8	t-test	E
YMR119W	ASI1	5.41903e-07	1.61592e-05	-89.7069	36.8816	82.0305	11.0409	1.40908	16	16	t-test	E
YGR092W	DBF2	1.91872e-10	1.40743e-08	-89.3789	0	57.9184	0	1.06947	8	8	t-test	E
YGR135W	PRE9	1.89802e-08	6.96589e-07	-88.5767	16.7514	68.2536	4.07462	0.806181	8	8	t-test	E
YKL048C	ELM1	5.9759e-07	1.76969e-05	-88.454	0	57.319	0	3.37184	8	8	t-test	E
YJL213W	YJL213W	0.000792474	0.00953189	-88.1082	29.9948	76.5318	15.7607	1.02349	8	8	t-test	E
YKR009C	FOX2	0.0017385	0.0166632	-88.0185	34.5939	79.454	18.1398	1.8066	8	8	t-test	E
YNL199C	GCR2	3.47687e-11	3.55469e-09	-87.7991	6.94653	61.396	3.46965	1.66711	8	8	t-test	E
YBR082C	UBC4	1.91456e-10	1.40743e-08	-87.4179	12.1331	64.5099	2.87175	4.45394	16	16	t-test	E
YLR144C	ACF2	0.00223777	0.0196503	-87.3415	32.132	77.4199	18.9471	2.5426	8	8	t-test	E
YDL006W	PTC1	3.92482e-11	3.70635e-09	-86.6501	5.30802	59.5897	3.47573	2.08167	8	8	t-test	E
YDR315C	IPK1	2.47863e-08	8.65304e-07	-86.4961	12.6405	64.2414	4.98515	3.75404	8	8	t-test	E
YHR033W	YHR033W	0.00152864	0.0151593	-86.2653	36.7398	79.7084	17.3006	1.29145	8	8	t-test	E
YER135C	YER135C	0.00216182	0.019259	-86.0892	38.9812	81.0468	18.3945	1.60889	8	8	t-test	E
YMR036C	MIH1	0.00289971	0.0234489	-85.9324	47.9874	86.7813	19.3359	1.52962	8	8	t-test	E
YNL171C	YNL171C	1.28401e-06	3.67571e-05	-85.7607	11.3251	62.9125	7.70597	2.52288	8	8	t-test	E
YOR089C	VPS21	1.40607e-05	0.000345009	-85.6708	26.0406	72.39	9.41109	2.27694	8	8	t-test	E
YML062C	MFT1	5.30254e-15	3.25273e-12	-85.3441	25.5488	71.8596	1.7481	1.11134	8	8	t-test	E
YKR020W	VPS51	6.24809e-10	3.77878e-08	-84.9072	0	55.0207	0	1.20312	8	8	t-test	E
