R package version: 0.0-30
Summary type: mean
Test type: t-test
x-axis treatment: 37
x-axis medium: SDM_rhk_CTGN
x-axis screen ID: QFA0141
x-axis screen name: Addinall et al. (2011) 37C ura3
x-axis libraries: SDLV2_384_SDLV3_384
x-axis client: DAL
x-axis user: SGA
x-axis date: 2010/01/18
x-axis PI: DAL
x-axis condition: SDM_rhk_CTGN
x-axis inoculation type: DIL
x-axis fitness definition: MDRMDP
y-axis treatment: 37_5
y-axis medium: SDM_rhk_CTGN
y-axis screen ID: QFA0139
y-axis screen name: Addinall et al. (2011) 37.5C yku70
y-axis libraries: SDLV2_384_SDLV3_384
y-axis client: DAL
y-axis user: SGA
y-axis date: 2009/08/28
y-axis PI: DAL
y-axis condition: SDM_rhk_CTGN
y-axis inoculation type: DIL
y-axis fitness definition: MDRMDP
#########################################################
ORF	Gene	P	Q	GIS	QueryFitnessSummary	ControlFitnessSummary	QuerySE	ControlSE	QueryCount	ControlCount	TestType	Type
YGR061C	ADE6	0.024547	0.403042	-34.6462	10.9492	63.0623	5.71098	16.3434	8	8	t-test	E
YLR015W	BRE2	0.0926012	0.557608	-34.5794	25.1913	82.668	16.5412	12.1028	8	8	t-test	E
YMR251W	GTO3	0.0703337	0.51616	-34.5414	17.9159	72.5529	10.4675	19.4205	8	8	t-test	E
YBR187W	GDT1	0.13038	0.599412	-34.5278	53.6656	121.979	20.0882	3.20767	8	8	t-test	E
YHR037W	PUT2	0.0712319	0.51616	-34.3428	57.5582	127.107	15.9744	5.68957	8	8	t-test	E
YHR041C	SRB2	0.0411635	0.470626	-34.2427	0	47.3606	0	18.9659	8	8	t-test	E
YKR072C	SIS2	0.122683	0.590045	-34.2191	47.9742	113.68	19.4434	2.94176	8	8	t-test	E
YGL149W	YGL149W	0.0281488	0.414145	-34.2191	47.8889	113.562	12.3819	3.7507	8	8	t-test	E
YDR162C	NBP2	0.17593	0.631161	-34.2035	16.2005	69.7131	16.2005	24.4614	8	8	t-test	E
YPL144W	POC4	0.0867757	0.542132	-34.196	15.4515	68.6669	15.4515	13.6017	8	8	t-test	E
YNL096C	RPS7B	0.010936	0.293496	-34.1863	50.0519	116.509	10.0097	2.97942	8	8	t-test	E
YNL128W	TEP1	0.299674	0.723385	-33.9702	86.7505	166.967	13.9282	38.4682	8	8	t-test	E
YPL036W	PMA2	0.323692	0.732729	-33.8939	89.6294	170.843	16.55	39.2337	8	8	t-test	E
YER176W	ECM32	0.169302	0.630596	-33.8549	60.7466	130.842	21.9889	3.99639	8	8	t-test	E
YLR343W	GAS2	0.151106	0.620898	-33.7826	61.9892	132.461	20.8281	4.52647	8	8	t-test	E
