DLR00016242-2009-12-18_17-19-44	2	24	3439	349	61	478	90.13879511	41004	4	71	85	89	67	82	86	773	136	136
DLR00016242-2009-12-18_17-19-44	3	1	375	507	8	56	90.13879511	34232	0	74	91	98	69	87	93	787	136	136
DLR00016242-2009-12-18_17-19-44	3	2	451	480	14	145	90.13879511	32166	0	80	96	101	71	88	95	786	136	136
DLR00016242-2009-12-18_17-19-44	3	3	581	509	3	21	90.13879511	35013	0	77	94	101	72	91	97	1015	136	136
DLR00016242-2009-12-18_17-19-44	3	4	765	495	43	468	90.13879511	28169	0	84	102	106	74	93	99	1047	136	136
DLR00016242-2009-12-18_17-19-44	3	5	832	521	29	373	90.13879511	28625	0	87	104	108	74	93	99	926	136	136
DLR00016242-2009-12-18_17-19-44	3	6	1003	496	60	766	90.13879511	24366	0	87	105	108	74	94	99	900	136	136
DLR00016242-2009-12-18_17-19-44	3	7	1184	544	189	3363	90.13879511	30208	4	95	109	108	74	94	99	1075	136	136
DLR00016242-2009-12-18_17-19-44	3	8	1271	491	3	22	90.13879511	27671	0	80	100	105	74	94	99	618	136	136
DLR00016242-2009-12-18_17-19-44	3	9	1389	459	161	3211	90.13879511	31412	0	97	111	110	74	94	98	995	136	136
DLR00016242-2009-12-18_17-19-44	3	10	1550	504	0	0	90.13879511	26289	0	NA	NA	NA	74	93	98	640	136	136
DLR00016242-2009-12-18_17-19-44	3	11	1684	502	0	0	90.13879511	29797	0	NA	NA	NA	73	93	97	718	136	136
DLR00016242-2009-12-18_17-19-44	3	12	1844	514	1	7	90.13879511	28746	0	78	99	102	73	93	97	684	136	136
DLR00016242-2009-12-18_17-19-44	3	13	1955	499	1	7	90.13879511	28871	0	78	96	100	73	93	97	674	136	136
DLR00016242-2009-12-18_17-19-44	3	14	2070	468	3	24	90.13879511	37453	0	77	98	103	72	92	97	757	136	136
DLR00016242-2009-12-18_17-19-44	3	15	2245	459	27	231	90.13879511	36601	0	79	98	101	72	92	96	858	136	136
DLR00016242-2009-12-18_17-19-44	3	16	2376	519	6	43	90.13879511	34973	2	78	96	102	73	92	97	765	136	136
DLR00016242-2009-12-18_17-19-44	3	17	2458	481	6	42	90.13879511	36772	1	78	96	102	73	92	97	726	136	136
DLR00016242-2009-12-18_17-19-44	3	18	2636	502	0	0	90.13879511	36268	0	NA	NA	NA	72	92	97	650	136	136
DLR00016242-2009-12-18_17-19-44	3	19	2784	535	12	99	90.13879511	31090	0	77	97	102	71	91	97	884	136	136
DLR00016242-2009-12-18_17-19-44	3	20	2914	521	4	29	90.13879511	29145	0	76	94	101	71	90	96	1014	136	136
DLR00016242-2009-12-18_17-19-44	3	21	3063	478	10	72	90.13879511	32924	3	73	91	98	69	88	94	997	136	136
DLR00016242-2009-12-18_17-19-44	3	22	3203	557	118	1091	90.13879511	38594	2	74	90	96	67	85	92	1005	136	136
DLR00016242-2009-12-18_17-19-44	3	23	3315	499	25	176	90.13879511	38556	0	68	85	90	65	82	88	743	136	136
DLR00016242-2009-12-18_17-19-44	3	24	3479	508	130	1354	90.13879511	43455	0	72	86	88	67	81	85	970	136	136
DLR00016242-2009-12-18_17-19-44	4	1	287	666	7	52	90.13879511	31546	0	78	93	97	70	87	93	1259	136	136
DLR00016242-2009-12-18_17-19-44	4	2	479	633	2	14	90.13879511	32204	0	77	94	101	71	90	96	881	136	136
DLR00016242-2009-12-18_17-19-44	4	3	554	585	11	103	90.13879511	35301	0	80	97	104	72	91	97	867	136	136
DLR00016242-2009-12-18_17-19-44	4	4	695	651	41	744	90.13879511	31649	0	95	108	108	73	93	99	960	136	136
DLR00016242-2009-12-18_17-19-44	4	5	909	600	8	64	90.13879511	29869	0	79	100	105	74	94	100	871	136	136
DLR00016242-2009-12-18_17-19-44	4	6	1044	661	36	391	90.13879511	30139	0	84	103	106	74	94	99	976	136	136
DLR00016242-2009-12-18_17-19-44	4	7	1121	613	39	497	90.13879511	28444	1	88	104	107	74	94	99	772	136	136
DLR00016242-2009-12-18_17-19-44	4	8	1225	606	151	2825	90.13879511	30948	0	97	110	108	74	94	99	953	136	136
DLR00016242-2009-12-18_17-19-44	4	9	1403	599	13	106	90.13879511	28973	0	81	99	103	74	94	98	702	136	136
DLR00016242-2009-12-18_17-19-44	4	10	1600	642	2	15	90.13879511	27963	0	80	99	103	74	93	97	623	136	136
DLR00016242-2009-12-18_17-19-44	4	11	1684	638	0	0	90.13879511	29822	0	NA	NA	NA	73	93	97	692	136	136
DLR00016242-2009-12-18_17-19-44	4	12	1820	638	0	0	90.13879511	29871	0	NA	NA	NA	73	93	97	637	136	136
DLR00016242-2009-12-18_17-19-44	4	13	1956	638	0	0	90.13879511	30223	0	NA	NA	NA	73	92	97	622	136	136
DLR00016242-2009-12-18_17-19-44	4	14	2092	638	0	0	90.13879511	33866	0	NA	NA	NA	73	92	97	624	136	136
DLR00016242-2009-12-18_17-19-44	4	15	2228	638	0	0	90.13879511	39112	0	NA	NA	NA	73	92	96	645	136	136
DLR00016242-2009-12-18_17-19-44	4	16	2307	638	15	310	90.13879511	39388	0	93	110	110	73	92	96	677	136	136
DLR00016242-2009-12-18_17-19-44	4	17	2551	622	7	55	90.13879511	37214	0	79	97	102	72	92	97	793	136	136
DLR00016242-2009-12-18_17-19-44	4	18	2613	579	6	48	90.13879511	35979	0	79	97	102	72	91	97	829	136	136
DLR00016242-2009-12-18_17-19-44	4	19	2757	649	4	32	90.13879511	31578	0	77	97	101	71	91	97	857	136	136
DLR00016242-2009-12-18_17-19-44	4	20	2887	622	7	52	90.13879511	32222	0	76	96	102	70	90	96	1014	136	136
DLR00016242-2009-12-18_17-19-44	4	21	3088	639	7	50	90.13879511	33444	0	74	90	97	68	87	94	949	136	136
DLR00016242-2009-12-18_17-19-44	4	22	3169	615	110	1035	90.13879511	37044	0	74	91	96	67	86	93	1041	136	136
DLR00016242-2009-12-18_17-19-44	4	23	3310	629	19	133	90.13879511	38716	0	67	85	91	64	82	89	794	136	136
DLR00016242-2009-12-18_17-19-44	4	24	3482	655	79	573	90.13879511	43703	0	69	83	88	66	81	85	969	136	136
DLR00016242-2009-12-18_17-19-44	5	1	361	736	9	83	90.13879511	31094	0	77	94	102	69	88	95	1046	136	136
DLR00016242-2009-12-18_17-19-44	5	2	419	804	26	209	90.13879511	31338	0	77	94	101	70	89	96	1139	136	136
DLR00016242-2009-12-18_17-19-44	5	3	620	801	24	197	90.13879511	39317	0	79	97	103	73	92	99	1108	136	136
DLR00016242-2009-12-18_17-19-44	5	4	724	729	4	29	90.13879511	28631	0	79	98	104	73	93	100	973	136	136
DLR00016242-2009-12-18_17-19-44	5	5	834	716	24	386	90.13879511	30578	0	90	107	111	74	93	100	975	136	136
DLR00016242-2009-12-18_17-19-44	5	6	1067	808	34	319	90.13879511	26827	0	82	101	104	73	93	99	864	136	136
DLR00016242-2009-12-18_17-19-44	5	7	1144	768	46	818	90.13879511	27783	8	93	109	111	74	94	99	817	136	136
DLR00016242-2009-12-18_17-19-44	5	8	1244	780	23	262	90.13879511	26991	0	85	103	105	74	93	98	784	136	136
DLR00016242-2009-12-18_17-19-44	5	9	1390	766	10	98	90.13879511	26447	0	83	101	104	74	93	98	675	136	136
DLR00016242-2009-12-18_17-19-44	5	10	1559	751	10	88	90.13879511	32086	0	81	100	104	74	93	97	731	136	136
DLR00016242-2009-12-18_17-19-44	5	11	1692	768	3	21	90.13879511	32930	0	78	96	101	73	92	97	694	136	136
DLR00016242-2009-12-18_17-19-44	5	12	1820	774	0	0	90.13879511	31762	0	NA	NA	NA	73	92	97	697	136	136
DLR00016242-2009-12-18_17-19-44	5	13	2006	764	2	14	90.13879511	38897	0	78	96	101	73	92	97	680	136	136
DLR00016242-2009-12-18_17-19-44	5	14	2041	747	2	14	90.13879511	37410	0	78	96	101	73	92	97	739	136	136
DLR00016242-2009-12-18_17-19-44	5	15	2251	745	11	104	90.13879511	37291	0	82	99	102	72	92	96	709	136	136
DLR00016242-2009-12-18_17-19-44	5	16	2329	780	12	111	90.13879511	36222	0	81	99	102	72	92	96	807	136	136
DLR00016242-2009-12-18_17-19-44	5	17	2474	762	12	100	90.13879511	35031	1	80	98	101	72	91	96	712	136	136
DLR00016242-2009-12-18_17-19-44	5	18	2635	774	0	0	90.13879511	29721	0	NA	NA	NA	71	91	97	760	136	136
DLR00016242-2009-12-18_17-19-44	5	19	2718	831	54	733	90.13879511	31268	0	83	102	104	71	91	97	1011	136	136
DLR00016242-2009-12-18_17-19-44	5	20	2908	774	0	0	90.13879511	31658	0	NA	NA	NA	70	90	96	1043	136	136
DLR00016242-2009-12-18_17-19-44	5	21	3019	810	34	644	90.13879511	31783	2	87	104	110	69	88	95	1236	136	136
DLR00016242-2009-12-18_17-19-44	5	22	3156	753	31	297	90.13879511	37362	3	74	92	99	67	86	93	971	136	136
DLR00016242-2009-12-18_17-19-44	5	23	3311	766	30	226	90.13879511	39719	0	68	86	92	64	82	89	825	136	136
DLR00016242-2009-12-18_17-19-44	5	24	3489	746	55	389	90.13879511	41350	0	68	83	87	66	81	86	990	136	136
DLR00016242-2009-12-18_17-19-44	6	1	345	879	8	58	90.13879511	33208	1	73	92	98	69	88	95	922	136	136
DLR00016242-2009-12-18_17-19-44	6	2	465	917	15	153	90.13879511	29628	0	79	98	104	71	90	97	1045	136	136
DLR00016242-2009-12-18_17-19-44	6	3	602	864	22	181	90.13879511	39914	1	79	97	103	72	92	98	1009	136	136
DLR00016242-2009-12-18_17-19-44	6	4	701	938	20	195	90.13879511	33490	1	82	99	106	73	93	99	1087	136	136
DLR00016242-2009-12-18_17-19-44	6	5	859	851	1	7	90.13879511	29953	0	78	99	104	74	94	100	969	136	136
DLR00016242-2009-12-18_17-19-44	6	6	974	928	1	7	90.13879511	28336	0	78	97	103	73	93	99	831	136	136
DLR00016242-2009-12-18_17-19-44	6	7	1164	925	3	21	90.13879511	26608	0	78	98	102	73	93	98	720	136	136
DLR00016242-2009-12-18_17-19-44	6	8	1276	910	0	0	90.13879511	28502	0	NA	NA	NA	73	93	98	674	136	136
DLR00016242-2009-12-18_17-19-44	6	9	1388	880	24	457	90.13879511	29008	0	93	110	111	74	93	98	753	136	136
DLR00016242-2009-12-18_17-19-44	6	10	1558	918	66	796	90.13879511	31633	1	85	102	103	73	92	97	900	136	136
DLR00016242-2009-12-18_17-19-44	6	11	1617	966	35	299	90.13879511	32820	0	80	98	101	73	92	97	856	136	136
DLR00016242-2009-12-18_17-19-44	6	12	1820	910	0	0	90.13879511	39209	0	NA	NA	NA	73	92	96	719	136	136
DLR00016242-2009-12-18_17-19-44	6	13	1955	919	16	150	90.13879511	36861	0	82	99	100	73	92	96	733	136	136
DLR00016242-2009-12-18_17-19-44	6	14	2144	899	30	407	90.13879511	34856	2	85	103	103	72	91	96	840	136	136
DLR00016242-2009-12-18_17-19-44	6	15	2177	880	28	393	90.13879511	34753	0	86	103	104	72	91	96	753	136	136
DLR00016242-2009-12-18_17-19-44	6	16	2324	960	4	30	90.13879511	30482	0	79	97	101	72	91	96	712	136	136
DLR00016242-2009-12-18_17-19-44	6	17	2469	891	12	138	90.13879511	30403	0	83	100	104	71	91	96	735	136	136
DLR00016242-2009-12-18_17-19-44	6	18	2649	849	30	473	90.13879511	30975	0	86	104	106	71	91	97	924	136	136
DLR00016242-2009-12-18_17-19-44	6	19	2756	889	63	825	90.13879511	30207	0	83	101	103	70	90	96	997	136	136
DLR00016242-2009-12-18_17-19-44	6	20	2889	851	1	7	90.13879511	31320	0	73	93	100	70	90	96	990	136	136
DLR00016242-2009-12-18_17-19-44	6	21	3084	897	257	2558	90.13879511	35815	2	76	94	99	68	87	94	1640	136	136
DLR00016242-2009-12-18_17-19-44	6	22	3132	936	235	2263	90.13879511	38352	1	76	94	99	67	87	94	1540	136	136
DLR00016242-2009-12-18_17-19-44	6	23	3298	900	15	105	90.13879511	37247	0	67	86	92	64	83	89	827	136	136
DLR00016242-2009-12-18_17-19-44	6	24	3501	917	41	295	90.13879511	40020	0	69	83	87	66	82	86	1320	136	136
DLR00016242-2009-12-18_17-19-44	7	1	337	1053	2	15	90.13879511	33433	0	73	91	98	69	88	95	863	136	136
DLR00016242-2009-12-18_17-19-44	7	2	445	1055	69	972	90.13879511	33802	0	84	101	103	70	90	96	1048	136	136
DLR00016242-2009-12-18_17-19-44	7	3	565	1018	42	616	90.13879511	36425	0	85	103	108	72	91	98	1146	136	136
DLR00016242-2009-12-18_17-19-44	7	4	702	1035	2	15	90.13879511	35548	0	78	97	103	73	93	99	1116	136	136
DLR00016242-2009-12-18_17-19-44	7	5	826	1027	3	21	90.13879511	31689	0	77	98	104	73	93	100	916	136	136
DLR00016242-2009-12-18_17-19-44	7	6	982	1050	11	120	90.13879511	33302	0	82	101	107	73	93	99	820	136	136
DLR00016242-2009-12-18_17-19-44	7	7	1088	1047	2	14	90.13879511	33441	0	76	97	102	73	93	99	774	136	136
DLR00016242-2009-12-18_17-19-44	7	8	1263	1005	25	195	90.13879511	30280	1	80	98	102	73	93	98	791	136	136
DLR00016242-2009-12-18_17-19-44	7	9	1376	1105	12	109	90.13879511	32768	0	80	99	101	73	92	97	825	136	136
DLR00016242-2009-12-18_17-19-44	7	10	1526	1049	42	469	90.13879511	31525	0	83	101	104	73	92	97	801	136	136
DLR00016242-2009-12-18_17-19-44	7	11	1740	994	1	7	90.13879511	37989	0	78	96	100	73	92	96	727	136	136
DLR00016242-2009-12-18_17-19-44	7	12	1843	989	1	7	90.13879511	37660	0	77	96	102	73	92	96	744	136	136
DLR00016242-2009-12-18_17-19-44	7	13	1971	979	16	150	90.13879511	35773	0	82	99	100	72	91	96	729	136	136
DLR00016242-2009-12-18_17-19-44	7	14	2110	1094	14	123	90.13879511	32125	1	79	97	102	72	91	95	667	136	136
DLR00016242-2009-12-18_17-19-44	7	15	2217	1040	22	229	90.13879511	31934	0	81	99	101	72	91	96	809	136	136
DLR00016242-2009-12-18_17-19-44	7	16	2404	1108	7	56	90.13879511	27824	0	78	96	100	71	90	95	796	136	136
DLR00016242-2009-12-18_17-19-44	7	17	2508	1091	34	375	90.13879511	26707	0	80	99	103	71	90	96	827	136	136
DLR00016242-2009-12-18_17-19-44	7	18	2636	1046	0	0	90.13879511	29605	0	NA	NA	NA	70	90	96	736	136	136
DLR00016242-2009-12-18_17-19-44	7	19	2768	1100	35	634	90.13879511	30800	0	89	104	105	69	89	96	1025	136	136
DLR00016242-2009-12-18_17-19-44	7	20	2908	1046	0	0	90.13879511	31010	0	NA	NA	NA	69	89	95	1025	136	136
DLR00016242-2009-12-18_17-19-44	7	21	3016	1018	1	7	90.13879511	33215	0	72	92	99	68	88	95	956	136	136
DLR00016242-2009-12-18_17-19-44	7	22	3174	1038	8	57	90.13879511	33946	0	70	89	96	66	85	93	868	136	136
DLR00016242-2009-12-18_17-19-44	7	23	3304	1023	24	174	90.13879511	35741	0	67	85	92	64	82	89	689	136	136
DLR00016242-2009-12-18_17-19-44	7	24	3458	1069	6	44	90.13879511	40506	0	66	83	88	62	79	85	626	136	136
DLR00016242-2009-12-18_17-19-44	8	1	347	1196	2	14	90.13879511	33697	0	73	91	97	69	88	94	779	136	136
DLR00016242-2009-12-18_17-19-44	8	2	515	1228	167	2444	90.13879511	35500	0	86	102	104	71	90	97	1363	136	136
DLR00016242-2009-12-18_17-19-44	8	3	621	1148	5	36	90.13879511	36104	1	76	97	102	72	92	98	1003	136	136
DLR00016242-2009-12-18_17-19-44	8	4	720	1191	32	394	90.13879511	35353	0	83	102	105	72	92	99	995	136	136
DLR00016242-2009-12-18_17-19-44	8	5	845	1203	11	82	90.13879511	33546	0	77	98	103	72	93	99	1017	136	136
DLR00016242-2009-12-18_17-19-44	8	6	987	1140	5	38	90.13879511	34039	0	79	98	104	73	93	99	899	136	136
DLR00016242-2009-12-18_17-19-44	8	7	1115	1173	10	88	90.13879511	32320	0	79	98	104	73	93	98	869	136	136
DLR00016242-2009-12-18_17-19-44	8	8	1298	1174	20	335	90.13879511	31674	0	89	106	108	73	92	97	821	136	136
DLR00016242-2009-12-18_17-19-44	8	9	1395	1148	14	123	90.13879511	33584	0	80	98	101	73	92	97	895	136	136
DLR00016242-2009-12-18_17-19-44	8	10	1548	1182	0	0	90.13879511	36872	0	NA	NA	NA	73	92	96	717	136	136
DLR00016242-2009-12-18_17-19-44	8	11	1654	1203	11	173	90.13879511	35682	0	87	106	106	73	91	96	680	136	136
DLR00016242-2009-12-18_17-19-44	8	12	1880	1159	2	14	90.13879511	32772	0	79	96	100	72	91	95	694	136	136
DLR00016242-2009-12-18_17-19-44	8	13	1990	1223	29	513	90.13879511	32878	0	89	106	107	72	91	95	814	136	136
DLR00016242-2009-12-18_17-19-44	8	14	2070	1185	18	181	90.13879511	33425	0	81	99	99	72	91	95	709	136	136
DLR00016242-2009-12-18_17-19-44	8	15	2228	1182	0	0	90.13879511	28167	0	NA	NA	NA	71	90	95	648	136	136
DLR00016242-2009-12-18_17-19-44	8	16	2356	1179	23	258	90.13879511	26836	0	80	99	103	71	90	95	793	136	136
DLR00016242-2009-12-18_17-19-44	8	17	2496	1142	31	303	90.13879511	26844	0	79	98	102	70	90	95	734	136	136
DLR00016242-2009-12-18_17-19-44	8	18	2636	1182	0	0	90.13879511	27856	0	NA	NA	NA	69	89	95	835	136	136
DLR00016242-2009-12-18_17-19-44	8	19	2747	1214	21	258	90.13879511	29498	1	80	98	103	69	89	95	953	136	136
DLR00016242-2009-12-18_17-19-44	8	20	2919	1207	24	252	90.13879511	31543	0	77	96	101	68	88	95	1143	136	136
DLR00016242-2009-12-18_17-19-44	8	21	3069	1150	19	234	90.13879511	34132	1	78	96	101	67	87	94	964	136	136
DLR00016242-2009-12-18_17-19-44	8	22	3172	1162	17	154	90.13879511	36103	0	72	90	97	66	85	92	845	136	136
DLR00016242-2009-12-18_17-19-44	8	23	3309	1189	30	214	90.13879511	42017	1	66	84	91	63	81	88	749	136	136
DLR00016242-2009-12-18_17-19-44	8	24	3505	1205	31	224	90.13879511	38503	0	70	84	88	66	81	85	1390	136	136
DLR00016242-2009-12-18_17-19-44	9	1	372	1380	62	924	90.13879511	34134	0	83	99	102	69	88	94	995	136	136
DLR00016242-2009-12-18_17-19-44	9	2	452	1312	23	248	90.13879511	31036	0	79	97	103	70	89	96	912	136	136
DLR00016242-2009-12-18_17-19-44	9	3	559	1294	148	2143	90.13879511	34333	0	86	102	104	71	91	97	1260	136	136
DLR00016242-2009-12-18_17-19-44	9	4	715	1326	44	403	90.13879511	36569	0	79	99	104	72	92	99	1117	136	136
DLR00016242-2009-12-18_17-19-44	9	5	880	1362	138	1979	90.13879511	38379	2	86	104	107	72	93	99	1251	136	136
DLR00016242-2009-12-18_17-19-44	9	6	1025	1311	16	133	90.13879511	34367	0	79	98	103	72	93	99	1009	136	136
DLR00016242-2009-12-18_17-19-44	9	7	1147	1311	4	29	90.13879511	34591	0	79	96	101	72	92	98	895	136	136
DLR00016242-2009-12-18_17-19-44	9	8	1221	1275	11	119	90.13879511	35146	0	83	99	105	72	92	98	741	136	136
DLR00016242-2009-12-18_17-19-44	9	9	1412	1318	0	0	90.13879511	36331	0	NA	NA	NA	72	92	97	683	136	136
DLR00016242-2009-12-18_17-19-44	9	10	1493	1284	2	14	90.13879511	35704	0	77	96	102	72	91	96	696	136	136
DLR00016242-2009-12-18_17-19-44	9	11	1684	1318	0	0	90.13879511	31700	0	NA	NA	NA	72	91	96	743	136	136
DLR00016242-2009-12-18_17-19-44	9	12	1828	1322	23	211	90.13879511	34283	2	80	98	99	72	91	95	834	136	136
DLR00016242-2009-12-18_17-19-44	9	13	1980	1305	42	754	90.13879511	32287	3	90	106	107	72	91	95	908	136	136
DLR00016242-2009-12-18_17-19-44	9	14	2092	1318	0	0	90.13879511	28533	0	NA	NA	NA	71	90	94	699	136	136
DLR00016242-2009-12-18_17-19-44	9	15	2286	1347	2	15	90.13879511	29248	0	77	95	99	70	89	94	697	136	136
DLR00016242-2009-12-18_17-19-44	9	16	2414	1287	10	73	90.13879511	26588	0	76	94	99	70	89	94	787	136	136
DLR00016242-2009-12-18_17-19-44	9	17	2465	1305	3	21	90.13879511	25820	0	75	94	99	70	89	94	694	136	136
DLR00016242-2009-12-18_17-19-44	9	18	2641	1297	1	7	90.13879511	29016	0	73	94	97	69	89	95	832	136	136
DLR00016242-2009-12-18_17-19-44	9	19	2750	1300	6	43	90.13879511	29242	0	74	93	100	69	89	95	880	136	136
DLR00016242-2009-12-18_17-19-44	9	20	2895	1251	21	231	90.13879511	31367	0	77	97	102	68	88	95	1037	136	136
DLR00016242-2009-12-18_17-19-44	9	21	3036	1340	1	8	90.13879511	32215	0	72	91	97	67	86	93	928	136	136
DLR00016242-2009-12-18_17-19-44	9	22	3202	1347	27	220	90.13879511	36983	0	70	87	94	64	84	91	980	136	136
DLR00016242-2009-12-18_17-19-44	9	23	3321	1313	35	252	90.13879511	39935	1	65	83	90	62	81	87	774	136	136
DLR00016242-2009-12-18_17-19-44	9	24	3480	1315	17	119	90.13879511	38184	1	67	82	86	63	79	84	792	136	136
DLR00016242-2009-12-18_17-19-44	10	1	341	1426	50	790	90.13879511	33061	0	84	99	101	69	87	94	1030	136	136
DLR00016242-2009-12-18_17-19-44	10	2	460	1454	0	0	90.13879511	31019	0	NA	NA	NA	70	89	96	898	136	136
DLR00016242-2009-12-18_17-19-44	10	3	589	1458	103	1079	90.13879511	33186	3	81	99	104	71	91	97	1263	136	136
DLR00016242-2009-12-18_17-19-44	10	4	699	1469	718	7776	90.13879511	40409	2	82	100	104	72	92	98	2167	136	136
DLR00016242-2009-12-18_17-19-44	10	5	867	1415	140	2003	90.13879511	38129	1	86	104	107	72	93	99	1174	136	136
DLR00016242-2009-12-18_17-19-44	10	6	1024	1455	25	358	90.13879511	35019	0	85	104	108	72	93	98	878	136	136
DLR00016242-2009-12-18_17-19-44	10	7	1140	1454	0	0	90.13879511	39911	0	NA	NA	NA	72	92	98	778	136	136
