Library	ORF 	Plate	Row	Column	Notes
BooneSDLV3	YJR111C	8	15	22
BooneSDLV3	YOR202W	8	16	22
BooneSDLV3	YOR202W	8	1	23
BooneSDLV3	YKR024C	8	2	23
BooneSDLV3	YKL077W	8	3	23
BooneSDLV3	YJR131W	8	4	23
BooneSDLV3	YKL212W	8	5	23
BooneSDLV3	YJR148W	8	6	23
BooneSDLV3	YKL199C	8	7	23
BooneSDLV3	YKL075C	8	8	23
BooneSDLV3	YLL029W	8	9	23
BooneSDLV3	YKR011C	8	10	23
BooneSDLV3	YJR153W	8	11	23
BooneSDLV3	YKL114C	8	12	23
BooneSDLV3	YLL041C	8	13	23
BooneSDLV3	YKR019C	8	14	23
BooneSDLV3	YKL166C	8	15	23
BooneSDLV3	YOR202W	8	16	23
BooneSDLV3	YOR202W	8	1	24
BooneSDLV3	YOR202W	8	2	24
BooneSDLV3	YOR202W	8	3	24
BooneSDLV3	YOR202W	8	4	24
BooneSDLV3	YOR202W	8	5	24
BooneSDLV3	YOR202W	8	6	24
BooneSDLV3	YOR202W	8	7	24
BooneSDLV3	YOR202W	8	8	24
BooneSDLV3	YOR202W	8	9	24
BooneSDLV3	YOR202W	8	10	24
BooneSDLV3	YOR202W	8	11	24
BooneSDLV3	YOR202W	8	12	24
BooneSDLV3	YOR202W	8	13	24
BooneSDLV3	YOR202W	8	14	24
BooneSDLV3	YOR202W	8	15	24
BooneSDLV3	YOR202W	8	16	24
BooneSDLV3	YOR202W	9	1	1
BooneSDLV3	YOR202W	9	2	1
BooneSDLV3	YOR202W	9	3	1
BooneSDLV3	YOR202W	9	4	1
BooneSDLV3	YOR202W	9	5	1
BooneSDLV3	YOR202W	9	6	1
BooneSDLV3	YOR202W	9	7	1
BooneSDLV3	YOR202W	9	8	1
BooneSDLV3	YOR202W	9	9	1
BooneSDLV3	YOR202W	9	10	1
BooneSDLV3	YOR202W	9	11	1
BooneSDLV3	YOR202W	9	12	1
BooneSDLV3	YOR202W	9	13	1
BooneSDLV3	YOR202W	9	14	1
BooneSDLV3	YOR202W	9	15	1
BooneSDLV3	YOR202W	9	16	1
BooneSDLV3	YOR202W	9	1	2
BooneSDLV3	YLR218C	9	2	2
BooneSDLV3	YLR265C	9	3	2
BooneSDLV3	YLR037C	9	4	2
BooneSDLV3	YLR394W	9	5	2
BooneSDLV3	YLR047C	9	6	2
BooneSDLV3	YLR050C	9	7	2
BooneSDLV3	YLR410W	9	8	2
BooneSDLV3	YLR143W	9	9	2
BooneSDLV3	YLR001C	9	10	2
BooneSDLV3	YLR412W	9	11	2
BooneSDLV3	YLR049C	9	12	2
BooneSDLV3	YLR242C	9	13	2
BooneSDLV3	YLR134W	9	14	2
BooneSDLV3	YLR108C	9	15	2
BooneSDLV3	YOR202W	9	16	2
BooneSDLV3	YOR202W	9	1	3
BooneSDLV3	YLR178C	9	2	3
BooneSDLV3	YLL058W	9	3	3
BooneSDLV3	YLR338W	9	4	3
BooneSDLV3	YLR150W	9	5	3
BooneSDLV3	YLR040C	9	6	3
BooneSDLV3	YLR019W	9	7	3
BooneSDLV3	YLR354C	9	8	3
BooneSDLV3	YLR119W	9	9	3
BooneSDLV3	YLL059C	9	10	3
BooneSDLV3	YLR168C	9	11	3
BooneSDLV3	YLR284C	9	12	3
BooneSDLV3	YLR214W	9	13	3
BooneSDLV3	YLL053C	9	14	3
BooneSDLV3	YLR324W	9	15	3
BooneSDLV3	YOR202W	9	16	3
BooneSDLV3	YOR202W	9	1	4
BooneSDLV3	YLR038C	9	2	4
BooneSDLV3	YLR034C	9	3	4
BooneSDLV3	YLR320W	9	4	4
BooneSDLV3	YLR393W	9	5	4
BooneSDLV3	YLR031W	9	6	4
BooneSDLV3	YLR263W	9	7	4
BooneSDLV3	YLR287C-A	9	8	4
BooneSDLV3	YLR095C	9	9	4
BooneSDLV3	YLR333C	9	10	4
BooneSDLV3	YLR104W	9	11	4
BooneSDLV3	YLR390W	9	12	4
BooneSDLV3	YLR292C	9	13	4
BooneSDLV3	YLR144C	9	14	4
BooneSDLV3	YLR188W	9	15	4
BooneSDLV3	YOR202W	9	16	4
BooneSDLV3	YOR202W	9	1	5
BooneSDLV3	YLR228C	9	2	5
BooneSDLV3	YLR329W	9	3	5
BooneSDLV3	YLR118C	9	4	5
BooneSDLV3	YLR164W	9	5	5
BooneSDLV3	YLL057C	9	6	5
BooneSDLV3	YLR407W	9	7	5
BooneSDLV3	YLR360W	9	8	5
BooneSDLV3	YLR137W	9	9	5
BooneSDLV3	YLR216C	9	10	5
BooneSDLV3	YLR092W	9	11	5
BooneSDLV3	YLR036C	9	12	5
BooneSDLV3	YLR268W	9	13	5
BooneSDLV3	YLR172C	9	14	5
BooneSDLV3	YLR286C	9	15	5
BooneSDLV3	YOR202W	9	16	5
BooneSDLV3	YOR202W	9	1	6
BooneSDLV3	YLR348C	9	2	6
BooneSDLV3	YLR146C	9	3	6
BooneSDLV3	YLR122C	9	4	6
BooneSDLV3	YLR219W	9	5	6
BooneSDLV3	YLR387C	9	6	6
BooneSDLV3	YLR177W	9	7	6
BooneSDLV3	YLR207W	9	8	6
BooneSDLV3	YLR128W	9	9	6
BooneSDLV3	YLR361C	9	10	6
BooneSDLV3	YLR006C	9	11	6
BooneSDLV3	YLR408C	9	12	6
BooneSDLV3	YLR364W	9	13	6
BooneSDLV3	YLR357W	9	14	6
BooneSDLV3	YLR113W	9	15	6
BooneSDLV3	YOR202W	9	16	6
BooneSDLV3	YOR202W	9	1	7
BooneSDLV3	YLR395C	9	2	7
BooneSDLV3	YLR109W	9	3	7
BooneSDLV3	YLR332W	9	4	7
BooneSDLV3	YLR184W	9	5	7
BooneSDLV3	YLR341W	9	6	7
BooneSDLV3	YLR154C	9	7	7
BooneSDLV3	YLR048W	9	8	7
BooneSDLV3	YLR149C	9	9	7
BooneSDLV3	YLR209C	9	10	7
BooneSDLV3	YLR187W	9	11	7
BooneSDLV3	YLR055C	9	12	7
BooneSDLV3	YLR334C	9	13	7
BooneSDLV3	YLR072W	9	14	7
BooneSDLV3	YLR269C	9	15	7
BooneSDLV3	YOR202W	9	16	7
BooneSDLV3	YOR202W	9	1	8
BooneSDLV3	YLR398C	9	2	8
BooneSDLV3	YLR381W	9	3	8
BooneSDLV3	YLR205C	9	4	8
BooneSDLV3	YLR165C	9	5	8
BooneSDLV3	YLR248W	9	6	8
BooneSDLV3	YLR241W	9	7	8
BooneSDLV3	YLR220W	9	8	8
BooneSDLV3	YLR028C	9	9	8
BooneSDLV3	YLR211C	9	10	8
BooneSDLV3	YLR135W	9	11	8
BooneSDLV3	YLR018C	9	12	8
BooneSDLV3	YLR206W	9	13	8
BooneSDLV3	YLR098C	9	14	8
BooneSDLV3	YLR125W	9	15	8
BooneSDLV3	YOR202W	9	16	8
BooneSDLV3	YOR202W	9	1	9
BooneSDLV3	YLR335W	9	2	9
BooneSDLV3	YLR015W	9	3	9
BooneSDLV3	YLR390W-A	9	4	9
BooneSDLV3	YLR262C	9	5	9
BooneSDLV3	YLR189C	9	6	9
BooneSDLV3	YLR131C	9	7	9
BooneSDLV3	YLR093C	9	8	9
BooneSDLV3	YLR306W	9	9	9
BooneSDLV3	YLR014C	9	10	9
BooneSDLV3	YLR233C	9	11	9
BooneSDLV3	YLR328W	9	12	9
BooneSDLV3	YLR016C	9	13	9
BooneSDLV3	YLR179C	9	14	9
BooneSDLV3	YLR264W	9	15	9
BooneSDLV3	YOR202W	9	16	9
BooneSDLV3	YOR202W	9	1	10
BooneSDLV3	YLR319C	9	2	10
BooneSDLV3	YLR402W	9	3	10
BooneSDLV3	YLR090W	9	4	10
BooneSDLV3	YLR309C	9	5	10
BooneSDLV3	YLR077W	9	6	10
BooneSDLV3	YLR344W	9	7	10
BooneSDLV3	YLL061W	9	8	10
BooneSDLV3	YLR356W	9	9	10
BooneSDLV3	YLR054C	9	10	10
BooneSDLV3	YLR111W	9	11	10
BooneSDLV3	YLR281C	9	12	10
BooneSDLV3	YLR373C	9	13	10
BooneSDLV3	YLR232W	9	14	10
BooneSDLV3	YLR004C	9	15	10
BooneSDLV3	YOR202W	9	16	10
BooneSDLV3	YOR202W	9	1	11
BooneSDLV3	YLR401C	9	2	11
BooneSDLV3	YLR087C	9	3	11
BooneSDLV3	YLR315W	9	4	11
BooneSDLV3	YLL056C	9	5	11
BooneSDLV3	YLR070C	9	6	11
BooneSDLV3	YLR406C	9	7	11
BooneSDLV3	YLR287C	9	8	11
BooneSDLV3	YLL062C	9	9	11
BooneSDLV3	YLL051C	9	10	11
BooneSDLV3	YLR271W	9	11	11
BooneSDLV3	YLR107W	9	12	11
BooneSDLV3	YLR345W	9	13	11
BooneSDLV3	YLR110C	9	14	11
BooneSDLV3	YLR386W	9	15	11
BooneSDLV3	YOR202W	9	16	11
BooneSDLV3	YOR202W	9	1	12
BooneSDLV3	YLR283W	9	2	12
BooneSDLV3	YLR091W	9	3	12
BooneSDLV3	YLR063W	9	4	12
BooneSDLV3	YLR251W	9	5	12
BooneSDLV3	YLR210W	9	6	12
BooneSDLV3	YLR193C	9	7	12
BooneSDLV3	YLR061W	9	8	12
BooneSDLV3	YLR252W	9	9	12
BooneSDLV3	YLR085C	9	10	12
BooneSDLV3	YLL054C	9	11	12
BooneSDLV3	YLR120C	9	12	12
BooneSDLV3	YLR097C	9	13	12
BooneSDLV3	YLR254C	9	14	12
BooneSDLV3	YLR170C	9	15	12
BooneSDLV3	YOR202W	9	16	12
BooneSDLV3	YOR202W	9	1	13
BooneSDLV3	YLR124W	9	2	13
BooneSDLV3	YLR239C	9	3	13
BooneSDLV3	YLR261C	9	4	13
BooneSDLV3	YLR342W	9	5	13
BooneSDLV3	YLR053C	9	6	13
BooneSDLV3	YLR183C	9	7	13
BooneSDLV3	YLR235C	9	8	13
BooneSDLV3	YLL048C	9	9	13
BooneSDLV3	YLR079W	9	10	13
BooneSDLV3	YLR023C	9	11	13
BooneSDLV3	YLR065C	9	12	13
BooneSDLV3	YLR294C	9	13	13
BooneSDLV3	YLR380W	9	14	13
BooneSDLV3	YLL052C	9	15	13
BooneSDLV3	YOR202W	9	16	13
BooneSDLV3	YOR202W	9	1	14
BooneSDLV3	YLR300W	9	2	14
BooneSDLV3	YLR318W	9	3	14
BooneSDLV3	YLR362W	9	4	14
BooneSDLV3	YLR003C	9	5	14
BooneSDLV3	YLR032W	9	6	14
BooneSDLV3	YLR351C	9	7	14
BooneSDLV3	YLR350W	9	8	14
BooneSDLV3	YLR280C	9	9	14
BooneSDLV3	YLR312C	9	10	14
BooneSDLV3	YLR020C	9	11	14
BooneSDLV3	YLR173W	9	12	14
BooneSDLV3	YLR044C	9	13	14
BooneSDLV3	YLR089C	9	14	14
BooneSDLV3	YLR082C	9	15	14
BooneSDLV3	YOR202W	9	16	14
BooneSDLV3	YOR202W	9	1	15
BooneSDLV3	YLR296W	9	2	15
BooneSDLV3	YLR307W	9	3	15
BooneSDLV3	YLR346C	9	4	15
BooneSDLV3	YLR224W	9	5	15
BooneSDLV3	YLR185W	9	6	15
BooneSDLV3	YLR130C	9	7	15
BooneSDLV3	YLR297W	9	8	15
BooneSDLV3	YLR370C	9	9	15
BooneSDLV3	YLR327C	9	10	15
BooneSDLV3	YLR353W	9	11	15
BooneSDLV3	YLR262C-A	9	12	15
BooneSDLV3	YLR136C	9	13	15
BooneSDLV3	YLR258W	9	14	15
BooneSDLV3	YLR011W	9	15	15
BooneSDLV3	YOR202W	9	16	15
BooneSDLV3	YOR202W	9	1	16
BooneSDLV3	YLR017W	9	2	16
BooneSDLV3	YLR073C	9	3	16
BooneSDLV3	YLR084C	9	4	16
BooneSDLV3	YLR133W	9	5	16
BooneSDLV3	YLR169W	9	6	16
BooneSDLV3	YLR404W	9	7	16
BooneSDLV3	YLR349W	9	8	16
BooneSDLV3	YLR343W	9	9	16
BooneSDLV3	YLL047W	9	10	16
BooneSDLV3	YLR012C	9	11	16
BooneSDLV3	YLR138W	9	12	16
BooneSDLV3	YLR414C	9	13	16
BooneSDLV3	YLR330W	9	14	16
BooneSDLV3	YLR041W	9	15	16
BooneSDLV3	YOR202W	9	16	16
BooneSDLV3	YOR202W	9	1	17
BooneSDLV3	YLR013W	9	2	17
BooneSDLV3	YLR213C	9	3	17
BooneSDLV3	YLR021W	9	4	17
BooneSDLV3	YLR142W	9	5	17
BooneSDLV3	YLR371W	9	6	17
BooneSDLV3	YLR366W	9	7	17
BooneSDLV3	YLR151C	9	8	17
BooneSDLV3	YLR042C	9	9	17
BooneSDLV3	YLR200W	9	10	17
BooneSDLV3	YLR389C	9	11	17
BooneSDLV3	YLR225C	9	12	17
BooneSDLV3	YLR058C	9	13	17
BooneSDLV3	YLR282C	9	14	17
BooneSDLV3	YLR123C	9	15	17
BooneSDLV3	YOR202W	9	16	17
BooneSDLV3	YOR202W	9	1	18
BooneSDLV3	YLR234W	9	2	18
BooneSDLV3	YLR326W	9	3	18
BooneSDLV3	YLR250W	9	4	18
BooneSDLV3	YLR363C	9	5	18
BooneSDLV3	YLR081W	9	6	18
BooneSDLV3	YLL063C	9	7	18
BooneSDLV3	YLR080W	9	8	18
BooneSDLV3	YLR400W	9	9	18
BooneSDLV3	YLL055W	9	10	18
BooneSDLV3	YLR064W	9	11	18
BooneSDLV3	YLR367W	9	12	18
BooneSDLV3	YLL046C	9	13	18
BooneSDLV3	YLR255C	9	14	18
BooneSDLV3	YLR313C	9	15	18
BooneSDLV3	YOR202W	9	16	18
BooneSDLV3	YOR202W	9	1	19
BooneSDLV3	YLR365W	9	2	19
BooneSDLV3	YLR279W	9	3	19
BooneSDLV3	YLR376C	9	4	19
BooneSDLV3	YLR182W	9	5	19
BooneSDLV3	YLR176C	9	6	19
BooneSDLV3	YLR278C	9	7	19
BooneSDLV3	YLR246W	9	8	19
BooneSDLV3	YLR083C	9	9	19
BooneSDLV3	YLR035C	9	10	19
BooneSDLV3	YLR043C	9	11	19
BooneSDLV3	YLR194C	9	12	19
BooneSDLV3	YLR303W	9	13	19
BooneSDLV3	YLR385C	9	14	19
BooneSDLV3	YLR057W	9	15	19
BooneSDLV3	YOR202W	9	16	19
BooneSDLV3	YOR202W	9	1	20
BooneSDLV3	YLR266C	9	2	20
BooneSDLV3	YLR267W	9	3	20
BooneSDLV3	YLR392C	9	4	20
BooneSDLV3	YLR299W	9	5	20
BooneSDLV3	YLR114C	9	6	20
BooneSDLV3	YLR059C	9	7	20
BooneSDLV3	YLR112W	9	8	20
BooneSDLV3	YLR337C	9	9	20
BooneSDLV3	YLR094C	9	10	20
BooneSDLV3	YLR374C	9	11	20
BooneSDLV3	YLR377C	9	12	20
BooneSDLV3	YLR352W	9	13	20
BooneSDLV3	YLR191W	9	14	20
BooneSDLV3	YLR152C	9	15	20
BooneSDLV3	YOR202W	9	16	20
BooneSDLV3	YOR202W	9	1	21
BooneSDLV3	YLR413W	9	2	21
BooneSDLV3	YLR171W	9	3	21
BooneSDLV3	YLR289W	9	4	21
BooneSDLV3	YLR192C	9	5	21
BooneSDLV3	YLR384C	9	6	21
BooneSDLV3	YLR231C	9	7	21
BooneSDLV3	YLR388W	9	8	21
BooneSDLV3	YLR405W	9	9	21
BooneSDLV3	YLR217W	9	10	21
BooneSDLV3	YLR290C	9	11	21
BooneSDLV3	YLR039C	9	12	21
BooneSDLV3	YLR181C	9	13	21
BooneSDLV3	YLR030W	9	14	21
BooneSDLV3	YLR247C	9	15	21
BooneSDLV3	YOR202W	9	16	21
BooneSDLV3	YOR202W	9	1	22
BooneSDLV3	YLR126C	9	2	22
BooneSDLV3	YLR285W	9	3	22
BooneSDLV3	YLL049W	9	4	22
BooneSDLV3	YLR046C	9	5	22
BooneSDLV3	YLR174W	9	6	22
BooneSDLV3	YLR180W	9	7	22
BooneSDLV3	YLR375W	9	8	22
BooneSDLV3	YLR096W	9	9	22
BooneSDLV3	YLR190W	9	10	22
BooneSDLV3	YLR221C	9	11	22
BooneSDLV3	YLR099C	9	12	22
BooneSDLV3	YLR325C	9	13	22
BooneSDLV3	YLL060C	9	14	22
BooneSDLV3	YLR391W	9	15	22
BooneSDLV3	YOR202W	9	16	22
BooneSDLV3	YOR202W	9	1	23
BooneSDLV3	YLR056W	9	2	23
BooneSDLV3	YLR062C	9	3	23
BooneSDLV3	YLR024C	9	4	23
BooneSDLV3	YLR199C	9	5	23
BooneSDLV3	YLR257W	9	6	23
BooneSDLV3	YLR102C	9	7	23
BooneSDLV3	YLR237W	9	8	23
BooneSDLV3	YLR273C	9	9	23
BooneSDLV3	YLR236C	9	10	23
BooneSDLV3	YLR311C	9	11	23
BooneSDLV3	YLR253W	9	12	23
BooneSDLV3	YLR368W	9	13	23
BooneSDLV3	YLR372W	9	14	23
BooneSDLV3	YLR121C	9	15	23
BooneSDLV3	YOR202W	9	16	23
BooneSDLV3	YOR202W	9	1	24
BooneSDLV3	YOR202W	9	2	24
BooneSDLV3	YOR202W	9	3	24
BooneSDLV3	YOR202W	9	4	24
BooneSDLV3	YOR202W	9	5	24
BooneSDLV3	YOR202W	9	6	24
BooneSDLV3	YOR202W	9	7	24
BooneSDLV3	YOR202W	9	8	24
BooneSDLV3	YOR202W	9	9	24
BooneSDLV3	YOR202W	9	10	24
BooneSDLV3	YOR202W	9	11	24
BooneSDLV3	YOR202W	9	12	24
BooneSDLV3	YOR202W	9	13	24
BooneSDLV3	YOR202W	9	14	24
BooneSDLV3	YOR202W	9	15	24
BooneSDLV3	YOR202W	9	16	24
BooneSDLV3	YOR202W	10	1	1
BooneSDLV3	YOR202W	10	2	1
BooneSDLV3	YOR202W	10	3	1
BooneSDLV3	YOR202W	10	4	1
BooneSDLV3	YOR202W	10	5	1
BooneSDLV3	YOR202W	10	6	1
BooneSDLV3	YOR202W	10	7	1
BooneSDLV3	YOR202W	10	8	1
BooneSDLV3	YOR202W	10	9	1
BooneSDLV3	YOR202W	10	10	1
BooneSDLV3	YOR202W	10	11	1
BooneSDLV3	YOR202W	10	12	1
BooneSDLV3	YOR202W	10	13	1
BooneSDLV3	YOR202W	10	14	1
BooneSDLV3	YOR202W	10	15	1
BooneSDLV3	YOR202W	10	16	1
BooneSDLV3	YOR202W	10	1	2
BooneSDLV3	YML106W	10	2	2
BooneSDLV3	YMR215W	10	3	2
BooneSDLV3	YMR186W	10	4	2
BooneSDLV3	YMR194W	10	5	2
BooneSDLV3	YMR243C	10	6	2
BooneSDLV3	YML005W	10	7	2
BooneSDLV3	YML047C	10	8	2
BooneSDLV3	YMR004W	10	9	2
BooneSDLV3	YMR127C	10	10	2
BooneSDLV3	YMR170C	10	11	2
BooneSDLV3	YMR160W	10	12	2
BooneSDLV3	YMR124W	10	13	2
BooneSDLV3	YMR111C	10	14	2
BooneSDLV3	YMR171C	10	15	2
BooneSDLV3	YOR202W	10	16	2
BooneSDLV3	YOR202W	10	1	3
BooneSDLV3	YMR080C	10	2	3
BooneSDLV3	YLR422W	10	3	3
BooneSDLV3	YMR002W	10	4	3
BooneSDLV3	YML035C	10	5	3
BooneSDLV3	YML016C	10	6	3
BooneSDLV3	YML051W	10	7	3
BooneSDLV3	YLR461W	10	8	3
BooneSDLV3	YMR219W	10	9	3
BooneSDLV3	YML066C	10	10	3
BooneSDLV3	YLR441C	10	11	3
BooneSDLV3	YMR099C	10	12	3
BooneSDLV3	YLR455W	10	13	3
BooneSDLV3	YML048W	10	14	3
BooneSDLV3	YML004C	10	15	3
BooneSDLV3	YOR202W	10	16	3
BooneSDLV3	YOR202W	10	1	4
BooneSDLV3	YMR088C	10	2	4
BooneSDLV3	YMR162C	10	3	4
BooneSDLV3	YMR136W	10	4	4
BooneSDLV3	YMR158W-A	10	5	4
BooneSDLV3	YMR105C	10	6	4
BooneSDLV3	YML107C	10	7	4
BooneSDLV3	YMR135W-A	10	8	4
BooneSDLV3	YML055W	10	9	4
BooneSDLV3	YML027W	10	10	4
BooneSDLV3	YMR121C	10	11	4
BooneSDLV3	YMR183C	10	12	4
BooneSDLV3	YMR187C	10	13	4
BooneSDLV3	YML035C-A	10	14	4
BooneSDLV3	YMR157C	10	15	4
BooneSDLV3	YOR202W	10	16	4
BooneSDLV3	YOR202W	10	1	5
BooneSDLV3	YMR153C-A	10	2	5
BooneSDLV3	YMR244C-A	10	3	5
BooneSDLV3	YMR177W	10	4	5
BooneSDLV3	YMR237W	10	5	5
BooneSDLV3	YMR133W	10	6	5
BooneSDLV3	YMR058W	10	7	5
BooneSDLV3	YMR015C	10	8	5
BooneSDLV3	YMR205C	10	9	5
BooneSDLV3	YMR234W	10	10	5
BooneSDLV3	YMR182C	10	11	5
BooneSDLV3	YML116W	10	12	5
BooneSDLV3	YML094W	10	13	5
BooneSDLV3	YMR122C	10	14	5
BooneSDLV3	YML101C	10	15	5
BooneSDLV3	YOR202W	10	16	5
BooneSDLV3	YOR202W	10	1	6
BooneSDLV3	YML042W	10	2	6
BooneSDLV3	YLR432W	10	3	6
BooneSDLV3	YML068W	10	4	6
BooneSDLV3	YMR085W	10	5	6
BooneSDLV3	YML090W	10	6	6
BooneSDLV3	YLR433C	10	7	6
BooneSDLV3	YML081C-A	10	8	6
BooneSDLV3	YMR172W	10	9	6
BooneSDLV3	YMR063W	10	10	6
BooneSDLV3	YML128C	10	11	6
BooneSDLV3	YMR148W	10	12	6
BooneSDLV3	YMR173W-A	10	13	6
BooneSDLV3	YML123C	10	14	6
BooneSDLV3	YML028W	10	15	6
BooneSDLV3	YOR202W	10	16	6
BooneSDLV3	YOR202W	10	1	7
BooneSDLV3	YLR415C	10	2	7
BooneSDLV3	YMR054W	10	3	7
BooneSDLV3	YML099C	10	4	7
BooneSDLV3	YML122C	10	5	7
BooneSDLV3	YML008C	10	6	7
BooneSDLV3	YMR065W	10	7	7
BooneSDLV3	YMR078C	10	8	7
BooneSDLV3	YMR180C	10	9	7
BooneSDLV3	YMR204C	10	10	7
BooneSDLV3	YLR426W	10	11	7
BooneSDLV3	YMR164C	10	12	7
BooneSDLV3	YML060W	10	13	7
BooneSDLV3	YLR428C	10	14	7
BooneSDLV3	YML022W	10	15	7
BooneSDLV3	YOR202W	10	16	7
BooneSDLV3	YOR202W	10	1	8
BooneSDLV3	YMR023C	10	2	8
BooneSDLV3	YMR159C	10	3	8
BooneSDLV3	YML017W	10	4	8
BooneSDLV3	YMR030W	10	5	8
BooneSDLV3	YMR067C	10	6	8
BooneSDLV3	YMR193C-A	10	7	8
BooneSDLV3	YML011C	10	8	8
BooneSDLV3	YLR446W	10	9	8
BooneSDLV3	YLR434C	10	10	8
BooneSDLV3	YML003W	10	11	8
BooneSDLV3	YML102W	10	12	8
BooneSDLV3	YLR445W	10	13	8
BooneSDLV3	YML019W	10	14	8
BooneSDLV3	YML009c	10	15	8
BooneSDLV3	YOR202W	10	16	8
BooneSDLV3	YOR202W	10	1	9
BooneSDLV3	YMR075W	10	2	9
BooneSDLV3	YMR086W	10	3	9
BooneSDLV3	YML100W-A	10	4	9
BooneSDLV3	YMR060C	10	5	9
BooneSDLV3	YML041C	10	6	9
BooneSDLV3	YML020W	10	7	9
BooneSDLV3	YMR022W	10	8	9
BooneSDLV3	YLR438W	10	9	9
BooneSDLV3	YMR057C	10	10	9
BooneSDLV3	YML048W-A	10	11	9
BooneSDLV3	YMR230W	10	12	9
BooneSDLV3	YLR454W	10	13	9
BooneSDLV3	YMR018W	10	14	9
BooneSDLV3	YMR053C	10	15	9
BooneSDLV3	YOR202W	10	16	9
BooneSDLV3	YOR202W	10	1	10
BooneSDLV3	YMR101C	10	2	10
BooneSDLV3	YMR035W	10	3	10
BooneSDLV3	YLR423C	10	4	10
BooneSDLV3	YMR068W	10	5	10
BooneSDLV3	YMR025W	10	6	10
BooneSDLV3	YMR116C	10	7	10
BooneSDLV3	YML117W-A	10	8	10
BooneSDLV3	YMR201C	10	9	10
BooneSDLV3	YMR138W	10	10	10
BooneSDLV3	YMR026C	10	11	10
BooneSDLV3	YML013W	10	12	10
BooneSDLV3	YMR100W	10	13	10
BooneSDLV3	YMR010W	10	14	10
BooneSDLV3	YMR135C	10	15	10
BooneSDLV3	YOR202W	10	16	10
BooneSDLV3	YOR202W	10	1	11
BooneSDLV3	YMR233W	10	2	11
BooneSDLV3	YMR202W	10	3	11
BooneSDLV3	YMR222C	10	4	11
BooneSDLV3	YML029W	10	5	11
BooneSDLV3	YMR055C	10	6	11
BooneSDLV3	YMR129W	10	7	11
BooneSDLV3	YMR181C	10	8	11
BooneSDLV3	YMR029C	10	9	11
BooneSDLV3	YMR174C	10	10	11
BooneSDLV3	YMR221C	10	11	11
BooneSDLV3	YML034W	10	12	11
BooneSDLV3	YML113W	10	13	11
BooneSDLV3	YML018C	10	14	11
BooneSDLV3	YML076C	10	15	11
BooneSDLV3	YOR202W	10	16	11
BooneSDLV3	YOR202W	10	1	12
BooneSDLV3	YMR241W	10	2	12
BooneSDLV3	YML006C	10	3	12
BooneSDLV3	YMR040W	10	4	12
BooneSDLV3	YLR450W	10	5	12
BooneSDLV3	YMR155W	10	6	12
BooneSDLV3	YMR195W	10	7	12
BooneSDLV3	YMR095C	10	8	12
BooneSDLV3	YML058W	10	9	12
BooneSDLV3	YML013C-A	10	10	12
BooneSDLV3	YML103C	10	11	12
BooneSDLV3	YMR226C	10	12	12
BooneSDLV3	YMR179W	10	13	12
BooneSDLV3	YMR073C	10	14	12
BooneSDLV3	YMR016C	10	15	12
BooneSDLV3	YOR202W	10	16	12
BooneSDLV3	YOR202W	10	1	13
BooneSDLV3	YML033W	10	2	13
BooneSDLV3	YLR435W	10	3	13
BooneSDLV3	YMR189W	10	4	13
BooneSDLV3	YMR102C	10	5	13
BooneSDLV3	YML002W	10	6	13
BooneSDLV3	YMR103C	10	7	13
BooneSDLV3	YML058C-A	10	8	13
BooneSDLV3	YML056C	10	9	13
BooneSDLV3	YML062C	10	10	13
BooneSDLV3	YML038C	10	11	13
BooneSDLV3	YML007W	10	12	13
BooneSDLV3	YMR153W	10	13	13
BooneSDLV3	YMR139W	10	14	13
BooneSDLV3	YML026C	10	15	13
BooneSDLV3	YOR202W	10	16	13
BooneSDLV3	YOR202W	10	1	14
BooneSDLV3	YLR425W	10	2	14
BooneSDLV3	YMR011W	10	3	14
BooneSDLV3	YMR167W	10	4	14
BooneSDLV3	YML097C	10	5	14
BooneSDLV3	YMR109W	10	6	14
BooneSDLV3	YMR119W	10	7	14
BooneSDLV3	YMR119W-A	10	8	14
BooneSDLV3	YML124C	10	9	14
BooneSDLV3	YMR158C-B	10	10	14
BooneSDLV3	YMR115W	10	11	14
BooneSDLV3	YML117W	10	12	14
BooneSDLV3	YML070W	10	13	14
BooneSDLV3	YML052W	10	14	14
BooneSDLV3	YMR206W	10	15	14
BooneSDLV3	YOR202W	10	16	14
BooneSDLV3	YOR202W	10	1	15
BooneSDLV3	YMR192W	10	2	15
BooneSDLV3	YML059C	10	3	15
BooneSDLV3	YMR104C	10	4	15
BooneSDLV3	YLR427W	10	5	15
BooneSDLV3	YMR019W	10	6	15
BooneSDLV3	YMR238W	10	7	15
BooneSDLV3	YMR154C	10	8	15
BooneSDLV3	YLR453C	10	9	15
BooneSDLV3	YMR161W	10	10	15
BooneSDLV3	YMR132C	10	11	15
BooneSDLV3	YML030W	10	12	15
BooneSDLV3	YMR152W	10	13	15
BooneSDLV3	YMR199W	10	14	15
BooneSDLV3	YML037C	10	15	15
BooneSDLV3	YOR202W	10	16	15
BooneSDLV3	YOR202W	10	1	16
BooneSDLV3	YLR437C	10	2	16
BooneSDLV3	YMR021C	10	3	16
BooneSDLV3	YMR137C	10	4	16
BooneSDLV3	YMR216C	10	5	16
BooneSDLV3	YLR416C	10	6	16
BooneSDLV3	YMR042W	10	7	16
BooneSDLV3	YMR027W	10	8	16
BooneSDLV3	YMR034C	10	9	16
